time	nose_x	nose_y	r_shoulder_x	r_shoulder_y	l_shoulder_x	l_shooulder_t	cursor_x	cursor_y	block	repetition	target	trial	state	comeback	is_blind	at_home	count_mouse	score
1696.0407380014658	0.5447506904602051	0.598244309425354	0.3184525966644287	0.9130138158798218	0.7841426730155945	0.9069147706031799	668.2439921788707	84.05341943096778	1	1	0	1	0	1	0	1	0	0
1731.2525929994881	0.5447506904602051	0.598244309425354	0.3184525966644287	0.9130138158798218	0.7841426730155945	0.9069147706031799	664.4556309014017	85.08738103708518	1	1	0	1	0	1	0	1	0	0
1764.361005999148	0.5447506904602051	0.598244309425354	0.3184525966644287	0.9130138158798218	0.7841426730155945	0.9069147706031799	653.9924106618604	87.3841966348422	1	1	0	1	0	1	0	1	0	0
1799.0243720002472	0.5447506904602051	0.598244309425354	0.3184525966644287	0.9130138158798218	0.7841426730155945	0.9069147706031799	633.721078830177	90.22693600091807	1	1	0	1	0	1	0	1	0	0
1832.137024000287	0.5384916067123413	0.5963847637176514	0.3227737545967102	0.9120703339576721	0.7828477621078491	0.9053313732147217	620.238432263269	91.32602687254433	1	1	0	1	0	1	0	1	0	0
1865.2956210002303	0.5384916067123413	0.5963847637176514	0.3227737545967102	0.9120703339576721	0.7828477621078491	0.9053313732147217	613.9692837464222	91.69148937407279	1	1	0	1	0	1	0	1	0	0
1898.4311599992216	0.5384916067123413	0.5963847637176514	0.3227737545967102	0.9120703339576721	0.7828477621078491	0.9053313732147217	602.0161530688142	92.40586508304219	1	1	0	1	0	1	0	1	0	0
1931.6041270010173	0.5384916067123413	0.5963847637176514	0.3227737545967102	0.9120703339576721	0.7828477621078491	0.9053313732147217	585.6896077481617	93.90538604364014	1	1	0	1	0	1	0	1	0	0
1964.6827099993825	0.5385560989379883	0.5959848761558533	0.32015159726142883	0.9111798405647278	0.7815285921096802	0.9040328860282898	576.7451573657274	95.11662653365818	1	1	0	1	0	1	0	1	0	0
1997.7592820003629	0.5385560989379883	0.5959848761558533	0.32015159726142883	0.9111798405647278	0.7815285921096802	0.9040328860282898	567.2992256065376	96.75660634800336	1	1	0	1	0	1	0	1	0	0
2033.2627269998193	0.5385560989379883	0.5959848761558533	0.32015159726142883	0.9111798405647278	0.7815285921096802	0.9040328860282898	563.672607230937	97.52283999697508	1	1	0	1	0	1	0	1	0	0
2066.3909210003912	0.5406520366668701	0.5966006517410278	0.31453031301498413	0.9130758047103882	0.7822694778442383	0.9071041941642761	561.9085889738824	97.93631350590879	1	1	0	1	0	1	0	1	0	0
2099.529821999371	0.5406520366668701	0.5966006517410278	0.31453031301498413	0.9130758047103882	0.7822694778442383	0.9071041941642761	561.8827593953785	97.80333926729857	1	1	0	1	0	1	0	1	0	0
2132.643654000014	0.5406520366668701	0.5966006517410278	0.31453031301498413	0.9130758047103882	0.7822694778442383	0.9071041941642761	562.7213985857592	97.1819359801091	1	1	0	1	0	1	0	1	0	0
2165.7267610020936	0.5406520366668701	0.5966006517410278	0.31453031301498413	0.9130758047103882	0.7822694778442383	0.9071041941642761	567.3043184034126	94.11230881256391	1	1	0	1	0	1	0	1	0	0
2199.572202000767	0.5406520366668701	0.5966006517410278	0.31453031301498413	0.9130758047103882	0.7822694778442383	0.9071041941642761	574.9965425190287	88.97000196774405	1	1	0	1	0	1	0	1	0	0
2232.670150000602	0.5517371296882629	0.6141172647476196	0.31014615297317505	0.9161300659179688	0.775576114654541	0.9079922437667847	588.3106220898999	79.64683391579169	1	1	0	1	0	1	0	1	0	0
2265.807977002114	0.5517371296882629	0.6141172647476196	0.31014615297317505	0.9161300659179688	0.775576114654541	0.9079922437667847	584.6855842452388	68.20363766047225	1	1	0	1	0	1	0	1	0	0
2299.30891700089	0.5517371296882629	0.6141172647476196	0.31014615297317505	0.9161300659179688	0.775576114654541	0.9079922437667847	561.2288043012555	58.04529677788044	1	1	0	1	0	1	0	1	0	0
2332.404921002686	0.5517371296882629	0.6141172647476196	0.31014615297317505	0.9161300659179688	0.775576114654541	0.9079922437667847	525.159131202307	46.97021788189475	1	1	0	1	0	1	0	1	0	0
2365.5137450024486	0.5924673080444336	0.7540251016616821	0.3271414637565613	0.9201671481132507	0.7775710225105286	0.9251052141189575	483.85389981466375	37.49681203152758	1	1	0	1	0	1	0	1	0	0
2398.6514750011265	0.5924673080444336	0.7540251016616821	0.3271414637565613	0.9201671481132507	0.7775710225105286	0.9251052141189575	433.3664478479207	48.71688016126108	1	1	0	1	0	1	0	1	0	0
2431.729864001274	0.5924673080444336	0.7540251016616821	0.3271414637565613	0.9201671481132507	0.7775710225105286	0.9251052141189575	362.43104936976613	106.80623867246355	1	1	0	1	0	1	0	1	0	0
2464.8097370006144	0.6158909797668457	0.8370285034179688	0.3270510733127594	0.9274725317955017	0.7784386873245239	0.926887571811676	275.2512808740034	208.3984498617907	1	1	0	1	0	1	0	1	0	0
2498.394473001361	0.6158909797668457	0.8370285034179688	0.3270510733127594	0.9274725317955017	0.7784386873245239	0.926887571811676	142.1058878915275	395.2999939244715	1	1	0	1	0	1	0	1	0	0
2531.4740860015154	0.6158909797668457	0.8370285034179688	0.3270510733127594	0.9274725317955017	0.7784386873245239	0.926887571811676	68.80353802453462	510.45057395592323	1	1	0	1	0	1	0	1	0	0
2564.5878040008247	0.6158909797668457	0.8370285034179688	0.3270510733127594	0.9274725317955017	0.7784386873245239	0.926887571811676	-3.419363965929165	634.8356645176888	1	1	0	1	0	1	0	1	0	0
2598.66868500039	0.6166940927505493	0.8418095707893372	0.33490896224975586	0.9263395667076111	0.7844562530517578	0.9283238649368286	-17.282964412191014	661.2479318140997	1	1	0	1	0	1	0	1	0	0
2635.254135001451	0.6166940927505493	0.8418095707893372	0.33490896224975586	0.9263395667076111	0.7844562530517578	0.9283238649368286	-32.08764642044442	693.2346388035212	1	1	0	1	0	1	0	1	0	0
2668.340927001089	0.6166940927505493	0.8418095707893372	0.33490896224975586	0.9263395667076111	0.7844562530517578	0.9283238649368286	-33.802832647591245	702.705515354698	1	1	0	1	0	1	0	1	0	0
2702.1536810025573	0.6166940927505493	0.8418095707893372	0.33490896224975586	0.9263395667076111	0.7844562530517578	0.9283238649368286	-23.060463443572658	691.2567142495825	1	1	0	1	0	1	0	1	0	0
2735.2431589998305	0.6066586375236511	0.7684196829795837	0.3357789218425751	0.9072620868682861	0.7886166572570801	0.9105761051177979	-13.215194960594722	676.6401658354378	1	1	0	1	0	1	0	1	0	0
2768.3166799992323	0.6066586375236511	0.7684196829795837	0.3357789218425751	0.9072620868682861	0.7886166572570801	0.9105761051177979	-1.0099254162477829	656.2022721194337	1	1	0	1	0	1	0	1	0	0
2801.384277999401	0.6066586375236511	0.7684196829795837	0.3357789218425751	0.9072620868682861	0.7886166572570801	0.9105761051177979	3.8701489736046777	646.9764077443228	1	1	0	1	0	1	0	1	0	0
2834.424269001931	0.6231021285057068	0.7010362148284912	0.3326827883720398	0.9134774804115295	0.7853634357452393	0.906542956829071	6.11954118200087	641.0829488501914	1	1	0	1	0	1	0	1	0	0
2867.545774001628	0.6231021285057068	0.7010362148284912	0.3326827883720398	0.9134774804115295	0.7853634357452393	0.906542956829071	6.314480168566955	623.0585602728322	1	1	0	1	0	1	0	1	0	0
2900.7081959992647	0.6231021285057068	0.7010362148284912	0.3326827883720398	0.9134774804115295	0.7853634357452393	0.906542956829071	5.878358445732115	601.5629186435747	1	1	0	1	0	1	0	1	0	0
2933.780057001859	0.6231021285057068	0.7010362148284912	0.3326827883720398	0.9134774804115295	0.7853634357452393	0.906542956829071	4.408006288678985	531.2470023476611	1	1	0	1	0	1	0	1	0	0
2966.8960690014064	0.5890560150146484	0.6569456458091736	0.3268316984176636	0.9155367016792297	0.7877354025840759	0.9097424745559692	1.9906910889311091	383.6640385035475	1	1	0	1	0	1	0	1	0	0
2999.9648460000753	0.5890560150146484	0.6569456458091736	0.3268316984176636	0.9155367016792297	0.7877354025840759	0.9097424745559692	3.780551478467154	282.9006289331234	1	1	0	1	0	1	0	1	0	0
3033.0331600010395	0.5890560150146484	0.6569456458091736	0.3268316984176636	0.9155367016792297	0.7877354025840759	0.9097424745559692	20.639321032204524	160.04285362847398	1	1	0	1	0	1	0	1	0	0
3066.119265001267	0.5668016076087952	0.6311225891113281	0.31553906202316284	0.9188710451126099	0.7843394875526428	0.9026375412940979	39.548981202689816	105.82041527065164	1	1	0	1	0	1	0	1	0	0
3099.194281000644	0.5668016076087952	0.6311225891113281	0.31553906202316284	0.9188710451126099	0.7843394875526428	0.9026375412940979	79.78009457819654	64.03269609696808	1	1	0	1	0	1	0	1	0	0
3132.2409819997847	0.5668016076087952	0.6311225891113281	0.31553906202316284	0.9188710451126099	0.7843394875526428	0.9026375412940979	97.1182740500382	58.21805568142456	1	1	0	1	0	1	0	1	0	0
3168.293074000627	0.5668016076087952	0.6311225891113281	0.31553906202316284	0.9188710451126099	0.7843394875526428	0.9026375412940979	154.18458676794614	55.816439484672884	1	1	0	1	0	1	0	1	0	0
3201.3768590018153	0.5433136820793152	0.6224600076675415	0.31450822949409485	0.9267427921295166	0.7860024571418762	0.9099216461181641	189.73258983889792	61.917982642455335	1	1	0	1	0	1	0	1	0	0
3234.8356570005417	0.5433136820793152	0.6224600076675415	0.31450822949409485	0.9267427921295166	0.7860024571418762	0.9099216461181641	219.84675846304535	86.63337020873502	1	1	0	1	0	1	0	1	0	0
3267.962206002325	0.5433136820793152	0.6224600076675415	0.31450822949409485	0.9267427921295166	0.7860024571418762	0.9099216461181641	244.69845257612553	151.18912781813933	1	1	0	1	0	1	0	1	0	0
3301.4112710021436	0.538806676864624	0.6179252862930298	0.30456605553627014	0.9308739900588989	0.7837221622467041	0.9061152935028076	271.8861545936172	309.1580837538825	1	1	0	1	0	1	0	1	0	0
3334.483834002167	0.538806676864624	0.6179252862930298	0.30456605553627014	0.9308739900588989	0.7837221622467041	0.9061152935028076	283.0881522295713	426.30588007596776	1	1	0	1	0	1	0	1	0	0
3367.5690990015864	0.538806676864624	0.6179252862930298	0.30456605553627014	0.9308739900588989	0.7837221622467041	0.9061152935028076	290.3239096132023	574.579501750579	1	1	0	1	0	1	0	1	0	0
3400.6635520011187	0.538806676864624	0.6179252862930298	0.30456605553627014	0.9308739900588989	0.7837221622467041	0.9061152935028076	290.4348759189595	641.2742430798526	1	1	0	1	0	1	0	1	0	0
3433.8049940019846	0.5277640223503113	0.6042035818099976	0.3033166229724884	0.9257018566131592	0.7791102528572083	0.8968278169631958	287.41289764866167	691.1233226918675	1	1	0	1	0	1	0	1	0	0
3466.92164600268	0.5277640223503113	0.6042035818099976	0.3033166229724884	0.9257018566131592	0.7791102528572083	0.8968278169631958	286.85687806414893	698.0860863238729	1	1	0	1	0	1	0	1	0	0
3500.1107190027833	0.5277640223503113	0.6042035818099976	0.3033166229724884	0.9257018566131592	0.7791102528572083	0.8968278169631958	287.72840567282464	696.2699715135902	1	1	0	1	0	1	0	1	0	0
3533.1844360008836	0.5277640223503113	0.6042035818099976	0.3033166229724884	0.9257018566131592	0.7791102528572083	0.8968278169631958	289.3672011899881	692.0907332184768	1	1	0	1	0	1	0	1	0	0
3566.2947780005634	0.5277640223503113	0.6042035818099976	0.3033166229724884	0.9257018566131592	0.7791102528572083	0.8968278169631958	297.5837776212086	672.8348800850308	1	1	0	1	0	1	0	1	0	0
3599.364295002073	0.5221215486526489	0.6037029027938843	0.30703410506248474	0.9234498739242554	0.7766696214675903	0.8959280848503113	303.7319443882805	659.9447720552043	1	1	0	1	0	1	0	1	0	0
3632.479945000261	0.5221215486526489	0.6037029027938843	0.30703410506248474	0.9234498739242554	0.7766696214675903	0.8959280848503113	307.26404385138073	650.0435430772313	1	1	0	1	0	1	0	1	0	0
3665.5911120027304	0.5221215486526489	0.6037029027938843	0.30703410506248474	0.9234498739242554	0.7766696214675903	0.8959280848503113	306.7215630650271	643.9472389609202	1	1	0	1	0	1	0	1	0	0
3698.689026001841	0.5221215486526489	0.6037029027938843	0.30703410506248474	0.9234498739242554	0.7766696214675903	0.8959280848503113	302.6970715990189	641.3845600077238	1	1	0	1	0	1	0	1	0	0
3731.7995319999754	0.5221215486526489	0.6037029027938843	0.30703410506248474	0.9234498739242554	0.7766696214675903	0.8959280848503113	296.67621894616116	641.4864008078964	1	1	0	1	0	1	0	1	0	0
3768.1807860024273	0.5221215486526489	0.6037029027938843	0.30703410506248474	0.9234498739242554	0.7766696214675903	0.8959280848503113	287.2183757447085	644.3455277252864	1	1	0	1	0	1	0	1	0	0
3801.2698340006173	0.5194401144981384	0.6015001535415649	0.30690526962280273	0.9276593327522278	0.7787926197052002	0.9004586935043335	282.6256209909659	646.742049957968	1	1	0	1	0	1	0	1	0	0
3834.36957000196	0.5194401144981384	0.6015001535415649	0.30690526962280273	0.9276593327522278	0.7787926197052002	0.9004586935043335	283.51514789725775	649.656335668652	1	1	0	1	0	1	0	1	0	0
3867.443939000368	0.5194401144981384	0.6015001535415649	0.30690526962280273	0.9276593327522278	0.7787926197052002	0.9004586935043335	289.6419456221279	650.8181894290693	1	1	0	1	0	1	0	1	0	0
3900.531715001911	0.5143324136734009	0.6000593900680542	0.3089471459388733	0.9213592410087585	0.7807307243347168	0.8989561200141907	302.93683525101346	651.4417614192869	1	1	0	1	0	1	0	1	0	0
3933.6390710026026	0.5143324136734009	0.6000593900680542	0.3089471459388733	0.9213592410087585	0.7807307243347168	0.8989561200141907	312.91104527351877	651.3297492641163	1	1	0	1	0	1	0	1	0	0
3966.8769670017064	0.5143324136734009	0.6000593900680542	0.3089471459388733	0.9213592410087585	0.7807307243347168	0.8989561200141907	329.88076989983256	650.8041690526667	1	1	0	1	0	1	0	1	0	0
4000.1518840007484	0.5143324136734009	0.6000593900680542	0.3089471459388733	0.9213592410087585	0.7807307243347168	0.8989561200141907	341.1613233974797	650.4172984995389	1	1	0	1	0	1	0	1	0	0
4033.2550350017846	0.5183809399604797	0.5957133769989014	0.30921924114227295	0.915861189365387	0.7769670486450195	0.9008345007896423	357.8690187697527	628.9132520219312	1	1	0	1	0	1	0	1	0	0
4066.3595180027187	0.5183809399604797	0.5957133769989014	0.30921924114227295	0.915861189365387	0.7769670486450195	0.9008345007896423	372.8397653825605	563.7791382381781	1	1	0	1	0	1	0	1	0	0
4099.440551999956	0.5183809399604797	0.5957133769989014	0.30921924114227295	0.915861189365387	0.7769670486450195	0.9008345007896423	400.3427016747793	394.83661183977284	1	1	0	1	0	1	0	1	0	0
4132.511119000614	0.5143306851387024	0.5966652631759644	0.3072845935821533	0.9204492568969727	0.7825393676757812	0.9024325609207153	418.42495819258636	267.56554276938283	1	1	0	1	0	1	0	1	0	0
4165.625073000789	0.5143306851387024	0.5966652631759644	0.3072845935821533	0.9204492568969727	0.7825393676757812	0.9024325609207153	440.5516975958617	149.3509288043546	1	1	0	1	0	1	0	1	0	0
4198.699958000332	0.5143306851387024	0.5966652631759644	0.3072845935821533	0.9204492568969727	0.7825393676757812	0.9024325609207153	451.05181106732516	161.87784083434002	1	1	0	1	0	1	0	1	0	0
4231.787665002048	0.5143306851387024	0.5966652631759644	0.3072845935821533	0.9204492568969727	0.7825393676757812	0.9024325609207153	460.3561556199835	288.7928992025742	1	1	0	1	0	1	0	1	0	0
4265.506138000637	0.5168423652648926	0.595708966255188	0.30248963832855225	0.9202340841293335	0.77638840675354	0.8944075703620911	461.83080324566856	344.8077223951012	1	1	0	1	0	1	0	1	0	0
4298.595710001886	0.5168423652648926	0.595708966255188	0.30248963832855225	0.9202340841293335	0.77638840675354	0.8944075703620911	457.3115655228504	466.3855697917602	1	1	0	1	0	1	0	1	0	0
4331.713561002165	0.5168423652648926	0.595708966255188	0.30248963832855225	0.9202340841293335	0.77638840675354	0.8944075703620911	445.1419039644607	466.19100116861193	1	1	0	1	0	1	0	1	0	0
4364.803444001824	0.5168423652648926	0.595708966255188	0.30248963832855225	0.9202340841293335	0.77638840675354	0.8944075703620911	419.0651219158603	359.0050806262447	1	1	0	1	0	1	0	1	0	0
4397.876687001437	0.5135118961334229	0.5958395004272461	0.30311819911003113	0.919857919216156	0.7776691913604736	0.9020845293998718	394.47969577344065	206.0737598883498	1	1	0	1	0	1	0	1	0	0
4432.594328999519	0.5135118961334229	0.5958395004272461	0.30311819911003113	0.919857919216156	0.7776691913604736	0.9020845293998718	385.93350168911235	149.3746309778044	1	1	0	1	0	1	0	1	0	0
4465.701267000288	0.5135118961334229	0.5958395004272461	0.30311819911003113	0.919857919216156	0.7776691913604736	0.9020845293998718	391.4239918624353	196.57801581149283	1	1	0	1	0	1	0	1	0	0
4499.701999999583	0.5107083320617676	0.5934587121009827	0.2963206171989441	0.9221532344818115	0.7791526317596436	0.8987888693809509	402.78327547772733	290.93534861355397	1	1	0	1	0	1	0	1	0	0
4532.835666000843	0.5107083320617676	0.5934587121009827	0.2963206171989441	0.9221532344818115	0.7791526317596436	0.8987888693809509	423.4807011668557	460.75550558611053	1	1	0	1	0	1	0	1	0	0
4565.924047000706	0.5107083320617676	0.5934587121009827	0.2963206171989441	0.9221532344818115	0.7791526317596436	0.8987888693809509	441.8338788301603	600.8746055218055	1	1	0	1	0	1	0	1	0	0
4599.033839002252	0.5107083320617676	0.5934587121009827	0.2963206171989441	0.9221532344818115	0.7791526317596436	0.8987888693809509	453.8310035317779	679.9912884743477	1	1	0	1	0	1	0	1	0	0
4632.11630500108	0.511766254901886	0.595184326171875	0.3037189245223999	0.9142758846282959	0.7749295234680176	0.8958489894866943	457.4618083497668	681.8541785887876	1	1	0	1	0	1	0	1	0	0
4665.185104999691	0.511766254901886	0.595184326171875	0.3037189245223999	0.9142758846282959	0.7749295234680176	0.8958489894866943	449.1975651909033	555.9891895924903	1	1	0	1	0	1	0	1	0	0
4698.281284000725	0.511766254901886	0.595184326171875	0.3037189245223999	0.9142758846282959	0.7749295234680176	0.8958489894866943	438.9731517589374	420.736112038644	1	1	0	1	0	1	0	1	0	0
4731.358014002442	0.5077240467071533	0.5920087099075317	0.2921057939529419	0.919244110584259	0.7771651744842529	0.8988303542137146	423.21751629543064	216.1068856482813	1	1	0	1	0	1	0	1	0	0
4770.356855001301	0.5077240467071533	0.5920087099075317	0.2921057939529419	0.919244110584259	0.7771651744842529	0.8988303542137146	420.20067300457833	136.64336772546685	1	1	0	1	0	1	0	1	0	0
4803.467089001089	0.5089502334594727	0.593370795249939	0.30304643511772156	0.9175719618797302	0.7793885469436646	0.8988375067710876	428.04362972527304	180.16050713306677	1	1	0	1	0	1	0	1	0	0
4837.216174002737	0.5089502334594727	0.593370795249939	0.30304643511772156	0.9175719618797302	0.7793885469436646	0.8988375067710876	446.4480888711253	334.4124639430013	1	1	0	1	0	1	0	1	0	0
4870.318773001432	0.5089502334594727	0.593370795249939	0.30304643511772156	0.9175719618797302	0.7793885469436646	0.8988375067710876	461.4547428996388	507.9610192117877	1	1	0	1	0	1	0	1	0	0
4903.441405002028	0.5089502334594727	0.593370795249939	0.30304643511772156	0.9175719618797302	0.7793885469436646	0.8988375067710876	466.9244885355477	599.8240459614246	1	1	0	1	0	1	0	1	0	0
4938.378877002746	0.5083061456680298	0.5932945013046265	0.2981488108634949	0.9149526953697205	0.7793970704078674	0.9025477170944214	469.59190890502043	682.6971771377207	1	1	0	1	0	1	0	1	0	0
4972.278801999986	0.5083061456680298	0.5932945013046265	0.2981488108634949	0.9149526953697205	0.7793970704078674	0.9025477170944214	475.8954193102898	706.6453141229815	1	1	0	1	0	1	0	1	0	0
5005.348273999989	0.5083061456680298	0.5932945013046265	0.2981488108634949	0.9149526953697205	0.7793970704078674	0.9025477170944214	491.01143057871866	694.9959470438635	1	1	0	1	0	1	0	1	0	0
5038.421578999609	0.5083061456680298	0.5932945013046265	0.2981488108634949	0.9149526953697205	0.7793970704078674	0.9025477170944214	503.2706530021762	679.5706572778129	1	1	0	1	0	1	0	1	0	0
5071.591514002532	0.5090184211730957	0.594629168510437	0.2947627305984497	0.9137842655181885	0.7795135974884033	0.9021918773651123	520.0730639258363	657.6511280222488	1	1	0	1	0	1	0	1	0	0
5104.664881002158	0.5090184211730957	0.594629168510437	0.2947627305984497	0.9137842655181885	0.7795135974884033	0.9021918773651123	532.2726868456198	644.200031277285	1	1	0	1	0	1	0	1	0	0
5137.740021999925	0.5090184211730957	0.594629168510437	0.2947627305984497	0.9137842655181885	0.7795135974884033	0.9021918773651123	537.3754167262566	640.528270267858	1	1	0	1	0	1	0	1	0	0
5170.88248700276	0.5097450017929077	0.5945127010345459	0.2996342182159424	0.9126256704330444	0.7791335582733154	0.9034134745597839	540.2599193093959	640.1313829405769	1	1	0	1	0	1	0	1	0	0
5204.010144002736	0.5097450017929077	0.5945127010345459	0.2996342182159424	0.9126256704330444	0.7791335582733154	0.9034134745597839	541.4018173625025	641.8078362424665	1	1	0	1	0	1	0	1	0	0
5237.12006400153	0.5097450017929077	0.5945127010345459	0.2996342182159424	0.9126256704330444	0.7791335582733154	0.9034134745597839	541.3796930210207	644.419396983159	1	1	0	1	0	1	0	1	0	0
5270.208774000406	0.5097450017929077	0.5945127010345459	0.2996342182159424	0.9126256704330444	0.7791335582733154	0.9034134745597839	540.7286371440097	647.0904466194602	1	1	0	1	0	1	0	1	0	0
5303.333098001778	0.5097450017929077	0.5945127010345459	0.2996342182159424	0.9126256704330444	0.7791335582733154	0.9034134745597839	539.4499922884936	650.1044729789701	1	1	0	1	0	1	0	1	0	0
5336.407058000565	0.506523847579956	0.5936347246170044	0.29687052965164185	0.9125934839248657	0.7791863083839417	0.8989130854606628	539.0272926961663	650.7427549950978	1	1	0	1	0	1	0	1	0	0
5369.549775000662	0.506523847579956	0.5936347246170044	0.29687052965164185	0.9125934839248657	0.7791863083839417	0.8989130854606628	536.103224651945	651.6260257483616	1	1	0	1	0	1	0	1	0	0
5402.632756002247	0.506523847579956	0.5936347246170044	0.29687052965164185	0.9125934839248657	0.7791863083839417	0.8989130854606628	531.8452398135031	651.5669050792915	1	1	0	1	0	1	0	1	0	0
5436.451571002603	0.5128301382064819	0.5946685075759888	0.2968848645687103	0.9135496020317078	0.7775311470031738	0.8978883028030396	523.1422042293677	651.004002267086	1	1	0	1	0	1	0	1	0	0
5469.559952002019	0.5128301382064819	0.5946685075759888	0.2968848645687103	0.9135496020317078	0.7775311470031738	0.8978883028030396	516.1240356167436	650.5557825270218	1	1	0	1	0	1	0	1	0	0
5502.6215860024095	0.5128301382064819	0.5946685075759888	0.2968848645687103	0.9135496020317078	0.7775311470031738	0.8978883028030396	504.621357349699	650.0268041049417	1	1	0	1	0	1	0	1	0	0
5535.69792399928	0.5116596817970276	0.5988235473632812	0.2978212237358093	0.9155011773109436	0.7782897353172302	0.8993889689445496	497.1167680682739	649.8237550228414	1	1	0	1	0	1	0	1	0	0
5568.796815000474	0.5116596817970276	0.5988235473632812	0.2978212237358093	0.9155011773109436	0.7782897353172302	0.8993889689445496	483.41315552704043	649.7253287730932	1	1	0	1	0	1	0	1	0	0
5601.898775000125	0.5116596817970276	0.5988235473632812	0.2978212237358093	0.9155011773109436	0.7782897353172302	0.8993889689445496	472.47927909834806	649.7540582103088	1	1	0	1	0	1	0	1	0	0
5635.114071000367	0.5116596817970276	0.5988235473632812	0.2978212237358093	0.9155011773109436	0.7782897353172302	0.8993889689445496	456.5630779595348	649.8573188579243	1	1	0	1	0	1	0	1	0	0
5668.297290999442	0.5170844793319702	0.6037715673446655	0.2997921109199524	0.915178656578064	0.7775954604148865	0.904704749584198	452.0301813930536	649.8946625530282	1	1	0	1	0	1	0	1	0	0
5701.43990400061	0.5170844793319702	0.6037715673446655	0.2997921109199524	0.915178656578064	0.7775954604148865	0.904704749584198	444.7090604809716	649.9607992549156	1	1	0	1	0	1	0	1	0	0
5734.5401450023055	0.5170844793319702	0.6037715673446655	0.2997921109199524	0.915178656578064	0.7775954604148865	0.904704749584198	439.87897814737767	650.008584349373	1	1	0	1	0	1	0	1	0	0
5767.633337002248	0.5170844793319702	0.6037715673446655	0.2997921109199524	0.915178656578064	0.7775954604148865	0.904704749584198	437.330833678689	650.0358876167573	1	1	0	1	0	1	0	1	0	0
5800.880961999297	0.5170844793319702	0.6037715673446655	0.2997921109199524	0.915178656578064	0.7775954604148865	0.904704749584198	436.6508927851745	650.0450962590512	1	1	0	1	0	1	0	1	0	0
5833.948683999479	0.5163161158561707	0.6040855646133423	0.3013249635696411	0.9165734648704529	0.778458833694458	0.8999955058097839	436.023224215251	650.0321548269178	1	1	0	1	0	1	0	1	0	0
5867.067016001791	0.5163161158561707	0.6040855646133423	0.3013249635696411	0.9165734648704529	0.778458833694458	0.8999955058097839	434.18145804892464	650.025966905203	1	1	0	1	0	1	0	1	0	0
5900.170948002487	0.5163161158561707	0.6040855646133423	0.3013249635696411	0.9165734648704529	0.778458833694458	0.8999955058097839	431.229226792555	650.0196964891932	1	1	0	1	0	1	0	1	0	0
5933.286253999919	0.5163161158561707	0.6040855646133423	0.3013249635696411	0.9165734648704529	0.778458833694458	0.8999955058097839	422.50621896661556	650.008285325744	1	1	0	1	0	1	0	1	0	0
5966.429386999458	0.5163161158561707	0.6040855646133423	0.3013249635696411	0.9165734648704529	0.778458833694458	0.8999955058097839	406.03157938664185	649.9967558493064	1	1	0	1	0	1	0	1	0	0
5999.564228001982	0.5163161158561707	0.6040855646133423	0.3013249635696411	0.9165734648704529	0.778458833694458	0.8999955058097839	395.6901345252737	649.9932419580616	1	1	0	1	0	1	0	1	0	0
6032.631705000997	0.5175553560256958	0.6009989976882935	0.3014225363731384	0.9138089418411255	0.7819444537162781	0.9058095216751099	388.8806117461744	649.992762367108	1	1	0	1	0	1	0	1	0	0
6065.702865000814	0.5175553560256958	0.6009989976882935	0.3014225363731384	0.9138089418411255	0.7819444537162781	0.9058095216751099	408.06190118969903	649.9953108869361	1	1	0	1	0	1	0	1	0	0
6098.821988001466	0.5175553560256958	0.6009989976882935	0.3014225363731384	0.9138089418411255	0.7819444537162781	0.9058095216751099	432.96464611324393	649.9973734463009	1	1	0	1	0	1	0	1	0	0
6131.907269001007	0.5145769715309143	0.604710578918457	0.30427831411361694	0.9112415909767151	0.7789844870567322	0.906920850276947	474.62634713206677	649.9998297766211	1	1	0	1	0	1	0	1	0	0
6165.031018000096	0.5145769715309143	0.604710578918457	0.30427831411361694	0.9112415909767151	0.7789844870567322	0.906920850276947	504.05509663739235	650.0010553882406	1	1	0	1	0	1	0	1	0	0
6198.097733002156	0.5145769715309143	0.604710578918457	0.30427831411361694	0.9112415909767151	0.7789844870567322	0.906920850276947	510.56971997128784	650.0012599243848	1	1	0	1	0	1	0	1	0	0
6231.174931999296	0.5145769715309143	0.604710578918457	0.30427831411361694	0.9112415909767151	0.7789844870567322	0.906920850276947	503.9468514804236	650.001002003417	1	1	0	1	0	1	0	1	0	0
6264.329059001058	0.5146510601043701	0.6008304357528687	0.3036573529243469	0.910612940788269	0.7789721488952637	0.8987306356430054	493.3143483342818	643.5093403119214	1	1	0	1	0	1	0	1	0	0
6297.4651040025055	0.5146510601043701	0.6008304357528687	0.3036573529243469	0.910612940788269	0.7789721488952637	0.8987306356430054	480.39092168798715	602.4196381803956	1	1	0	1	0	1	0	1	0	0
6330.570350002497	0.5146510601043701	0.6008304357528687	0.3036573529243469	0.910612940788269	0.7789721488952637	0.8987306356430054	473.6339414212359	563.8309666260094	1	1	0	1	0	1	0	1	0	0
6364.893766999245	0.5146510601043701	0.6008304357528687	0.3036573529243469	0.910612940788269	0.7789721488952637	0.8987306356430054	460.7273316563989	457.2363055249689	1	1	0	1	0	1	0	1	0	0
6397.9699789993465	0.5146510601043701	0.6008304357528687	0.3036573529243469	0.910612940788269	0.7789721488952637	0.8987306356430054	449.87961122278284	330.08173749372753	1	1	0	1	0	1	0	1	0	0
